resource,description,review_by,review,mention_by,model_number,review_at,reviews,review_rating,mentions,product_rating,mention_link_fk,number_of_replies
SonicWALL Forum,"SonicPoint-Ni wireless access points combine IEEE 802.11 a/b/g/n wireless connectivity, management and security enforcement with deep packet inspection to extend comprehensive security flexibly across wireless networks. Features include 40 MHz channels and packet aggregation to support data rates of up to 300 Mbps, on either 2.4 GHz or 5.0 5 GHz radio channels. SonicPoint access points are capable of Wireless Intrusion Detection Services (WIDS), wireless firewalling, secure Layer 3 wireless roaming, IEE 802.11d multi-country roaming, and integrated Wireless Guest Services (WGS) to enforce password access for customers and other third-party guests. SonicPoint-Ni Dual-Band features internal antennas for discreet deployment; all SonicPoints are, wall or ceiling mountable and can be powered by ,802.3af Power over Ethernet (PoE) for easy deployment where electrical power is not readily available. SonicPoint-Ne models can also be powered directly through an AC adapter. SonicPoint-Ni and SonicPoint-Ne have dimmable LEDs and covers that can completely obscure logos and lights for environments that need discreet wireless coverage. With 3x3 Multiple-Input Multiple-Output (MIMO) technology, SonicPoints technologyutilizes multiple antennas to enhance throughput and reliability. Enables up to eight SSIDs for dedicated authentication and privacy settings while sharing the same physical infrastructure, providing logical segmentation of both secure wireless network traffic and customer access. By including 802.11 a/b/g/n, WPA2 and WPA, organizations are able to continue utilizing older 802.11 a/b/g devices while providing 802.11n capability, thus smoothing the transition to 802. Discrete wireless access point deployment features include light and logo covers, controllable LED (except power) and internal antennas (on SonicPoint-Ni models), ideal for hospital and medical office environments. Provides fair wireless bandwidth allocation to avoid inconsistent wireless performance due to disproportionate usage by a few wireless clients. More information (www.sonicwall.com)",,,Breakingcustom,01-SSC-8575,,16,,39,4.0,http://community.spiceworks.com/topic/873225,20
Wireless Forum,"SonicPoint-Ni wireless access points combine IEEE 802.11 a/b/g/n wireless connectivity, management and security enforcement with deep packet inspection to extend comprehensive security flexibly across wireless networks. Features include 40 MHz channels and packet aggregation to support data rates of up to 300 Mbps, on either 2.4 GHz or 5.0 5 GHz radio channels. SonicPoint access points are capable of Wireless Intrusion Detection Services (WIDS), wireless firewalling, secure Layer 3 wireless roaming, IEE 802.11d multi-country roaming, and integrated Wireless Guest Services (WGS) to enforce password access for customers and other third-party guests. SonicPoint-Ni Dual-Band features internal antennas for discreet deployment; all SonicPoints are, wall or ceiling mountable and can be powered by ,802.3af Power over Ethernet (PoE) for easy deployment where electrical power is not readily available. SonicPoint-Ne models can also be powered directly through an AC adapter. SonicPoint-Ni and SonicPoint-Ne have dimmable LEDs and covers that can completely obscure logos and lights for environments that need discreet wireless coverage. With 3x3 Multiple-Input Multiple-Output (MIMO) technology, SonicPoints technologyutilizes multiple antennas to enhance throughput and reliability. Enables up to eight SSIDs for dedicated authentication and privacy settings while sharing the same physical infrastructure, providing logical segmentation of both secure wireless network traffic and customer access. By including 802.11 a/b/g/n, WPA2 and WPA, organizations are able to continue utilizing older 802.11 a/b/g devices while providing 802.11n capability, thus smoothing the transition to 802. Discrete wireless access point deployment features include light and logo covers, controllable LED (except power) and internal antennas (on SonicPoint-Ni models), ideal for hospital and medical office environments. Provides fair wireless bandwidth allocation to avoid inconsistent wireless performance due to disproportionate usage by a few wireless clients. More information (www.sonicwall.com)",,,Anthony2496,01-SSC-8575,,16,,39,4.0,http://community.spiceworks.com/topic/863505,20
Water Cooler Forum,"SonicPoint-Ni wireless access points combine IEEE 802.11 a/b/g/n wireless connectivity, management and security enforcement with deep packet inspection to extend comprehensive security flexibly across wireless networks. Features include 40 MHz channels and packet aggregation to support data rates of up to 300 Mbps, on either 2.4 GHz or 5.0 5 GHz radio channels. SonicPoint access points are capable of Wireless Intrusion Detection Services (WIDS), wireless firewalling, secure Layer 3 wireless roaming, IEE 802.11d multi-country roaming, and integrated Wireless Guest Services (WGS) to enforce password access for customers and other third-party guests. SonicPoint-Ni Dual-Band features internal antennas for discreet deployment; all SonicPoints are, wall or ceiling mountable and can be powered by ,802.3af Power over Ethernet (PoE) for easy deployment where electrical power is not readily available. SonicPoint-Ne models can also be powered directly through an AC adapter. SonicPoint-Ni and SonicPoint-Ne have dimmable LEDs and covers that can completely obscure logos and lights for environments that need discreet wireless coverage. With 3x3 Multiple-Input Multiple-Output (MIMO) technology, SonicPoints technologyutilizes multiple antennas to enhance throughput and reliability. Enables up to eight SSIDs for dedicated authentication and privacy settings while sharing the same physical infrastructure, providing logical segmentation of both secure wireless network traffic and customer access. By including 802.11 a/b/g/n, WPA2 and WPA, organizations are able to continue utilizing older 802.11 a/b/g devices while providing 802.11n capability, thus smoothing the transition to 802. Discrete wireless access point deployment features include light and logo covers, controllable LED (except power) and internal antennas (on SonicPoint-Ni models), ideal for hospital and medical office environments. Provides fair wireless bandwidth allocation to avoid inconsistent wireless performance due to disproportionate usage by a few wireless clients. More information (www.sonicwall.com)",,,mynameisjona,01-SSC-8575,,16,,39,4.0,http://community.spiceworks.com/topic/773810,20
Green IT Forum,"SonicPoint-Ni wireless access points combine IEEE 802.11 a/b/g/n wireless connectivity, management and security enforcement with deep packet inspection to extend comprehensive security flexibly across wireless networks. Features include 40 MHz channels and packet aggregation to support data rates of up to 300 Mbps, on either 2.4 GHz or 5.0 5 GHz radio channels. SonicPoint access points are capable of Wireless Intrusion Detection Services (WIDS), wireless firewalling, secure Layer 3 wireless roaming, IEE 802.11d multi-country roaming, and integrated Wireless Guest Services (WGS) to enforce password access for customers and other third-party guests. SonicPoint-Ni Dual-Band features internal antennas for discreet deployment; all SonicPoints are, wall or ceiling mountable and can be powered by ,802.3af Power over Ethernet (PoE) for easy deployment where electrical power is not readily available. SonicPoint-Ne models can also be powered directly through an AC adapter. SonicPoint-Ni and SonicPoint-Ne have dimmable LEDs and covers that can completely obscure logos and lights for environments that need discreet wireless coverage. With 3x3 Multiple-Input Multiple-Output (MIMO) technology, SonicPoints technologyutilizes multiple antennas to enhance throughput and reliability. Enables up to eight SSIDs for dedicated authentication and privacy settings while sharing the same physical infrastructure, providing logical segmentation of both secure wireless network traffic and customer access. By including 802.11 a/b/g/n, WPA2 and WPA, organizations are able to continue utilizing older 802.11 a/b/g devices while providing 802.11n capability, thus smoothing the transition to 802. Discrete wireless access point deployment features include light and logo covers, controllable LED (except power) and internal antennas (on SonicPoint-Ni models), ideal for hospital and medical office environments. Provides fair wireless bandwidth allocation to avoid inconsistent wireless performance due to disproportionate usage by a few wireless clients. More information (www.sonicwall.com)",,,Zachology,01-SSC-8575,,16,,39,4.0,http://community.spiceworks.com/topic/764507,20
Wireless Forum,"SonicPoint-Ni wireless access points combine IEEE 802.11 a/b/g/n wireless connectivity, management and security enforcement with deep packet inspection to extend comprehensive security flexibly across wireless networks. Features include 40 MHz channels and packet aggregation to support data rates of up to 300 Mbps, on either 2.4 GHz or 5.0 5 GHz radio channels. SonicPoint access points are capable of Wireless Intrusion Detection Services (WIDS), wireless firewalling, secure Layer 3 wireless roaming, IEE 802.11d multi-country roaming, and integrated Wireless Guest Services (WGS) to enforce password access for customers and other third-party guests. SonicPoint-Ni Dual-Band features internal antennas for discreet deployment; all SonicPoints are, wall or ceiling mountable and can be powered by ,802.3af Power over Ethernet (PoE) for easy deployment where electrical power is not readily available. SonicPoint-Ne models can also be powered directly through an AC adapter. SonicPoint-Ni and SonicPoint-Ne have dimmable LEDs and covers that can completely obscure logos and lights for environments that need discreet wireless coverage. With 3x3 Multiple-Input Multiple-Output (MIMO) technology, SonicPoints technologyutilizes multiple antennas to enhance throughput and reliability. Enables up to eight SSIDs for dedicated authentication and privacy settings while sharing the same physical infrastructure, providing logical segmentation of both secure wireless network traffic and customer access. By including 802.11 a/b/g/n, WPA2 and WPA, organizations are able to continue utilizing older 802.11 a/b/g devices while providing 802.11n capability, thus smoothing the transition to 802. Discrete wireless access point deployment features include light and logo covers, controllable LED (except power) and internal antennas (on SonicPoint-Ni models), ideal for hospital and medical office environments. Provides fair wireless bandwidth allocation to avoid inconsistent wireless performance due to disproportionate usage by a few wireless clients. More information (www.sonicwall.com)",,,drkmui,01-SSC-8575,,16,,39,4.0,http://community.spiceworks.com/topic/763299,20
SonicWALL Forum,"SonicPoint-Ni wireless access points combine IEEE 802.11 a/b/g/n wireless connectivity, management and security enforcement with deep packet inspection to extend comprehensive security flexibly across wireless networks. Features include 40 MHz channels and packet aggregation to support data rates of up to 300 Mbps, on either 2.4 GHz or 5.0 5 GHz radio channels. SonicPoint access points are capable of Wireless Intrusion Detection Services (WIDS), wireless firewalling, secure Layer 3 wireless roaming, IEE 802.11d multi-country roaming, and integrated Wireless Guest Services (WGS) to enforce password access for customers and other third-party guests. SonicPoint-Ni Dual-Band features internal antennas for discreet deployment; all SonicPoints are, wall or ceiling mountable and can be powered by ,802.3af Power over Ethernet (PoE) for easy deployment where electrical power is not readily available. SonicPoint-Ne models can also be powered directly through an AC adapter. SonicPoint-Ni and SonicPoint-Ne have dimmable LEDs and covers that can completely obscure logos and lights for environments that need discreet wireless coverage. With 3x3 Multiple-Input Multiple-Output (MIMO) technology, SonicPoints technologyutilizes multiple antennas to enhance throughput and reliability. Enables up to eight SSIDs for dedicated authentication and privacy settings while sharing the same physical infrastructure, providing logical segmentation of both secure wireless network traffic and customer access. By including 802.11 a/b/g/n, WPA2 and WPA, organizations are able to continue utilizing older 802.11 a/b/g devices while providing 802.11n capability, thus smoothing the transition to 802. Discrete wireless access point deployment features include light and logo covers, controllable LED (except power) and internal antennas (on SonicPoint-Ni models), ideal for hospital and medical office environments. Provides fair wireless bandwidth allocation to avoid inconsistent wireless performance due to disproportionate usage by a few wireless clients. More information (www.sonicwall.com)",,,Ianing,01-SSC-8575,,16,,39,4.0,http://community.spiceworks.com/topic/730248,20
Wireless Forum,"SonicPoint-Ni wireless access points combine IEEE 802.11 a/b/g/n wireless connectivity, management and security enforcement with deep packet inspection to extend comprehensive security flexibly across wireless networks. Features include 40 MHz channels and packet aggregation to support data rates of up to 300 Mbps, on either 2.4 GHz or 5.0 5 GHz radio channels. SonicPoint access points are capable of Wireless Intrusion Detection Services (WIDS), wireless firewalling, secure Layer 3 wireless roaming, IEE 802.11d multi-country roaming, and integrated Wireless Guest Services (WGS) to enforce password access for customers and other third-party guests. SonicPoint-Ni Dual-Band features internal antennas for discreet deployment; all SonicPoints are, wall or ceiling mountable and can be powered by ,802.3af Power over Ethernet (PoE) for easy deployment where electrical power is not readily available. SonicPoint-Ne models can also be powered directly through an AC adapter. SonicPoint-Ni and SonicPoint-Ne have dimmable LEDs and covers that can completely obscure logos and lights for environments that need discreet wireless coverage. With 3x3 Multiple-Input Multiple-Output (MIMO) technology, SonicPoints technologyutilizes multiple antennas to enhance throughput and reliability. Enables up to eight SSIDs for dedicated authentication and privacy settings while sharing the same physical infrastructure, providing logical segmentation of both secure wireless network traffic and customer access. By including 802.11 a/b/g/n, WPA2 and WPA, organizations are able to continue utilizing older 802.11 a/b/g devices while providing 802.11n capability, thus smoothing the transition to 802. Discrete wireless access point deployment features include light and logo covers, controllable LED (except power) and internal antennas (on SonicPoint-Ni models), ideal for hospital and medical office environments. Provides fair wireless bandwidth allocation to avoid inconsistent wireless performance due to disproportionate usage by a few wireless clients. More information (www.sonicwall.com)",,,mattgeorge,01-SSC-8575,,16,,39,4.0,http://community.spiceworks.com/topic/652556,20
SonicWALL Forum,"SonicPoint-Ni wireless access points combine IEEE 802.11 a/b/g/n wireless connectivity, management and security enforcement with deep packet inspection to extend comprehensive security flexibly across wireless networks. Features include 40 MHz channels and packet aggregation to support data rates of up to 300 Mbps, on either 2.4 GHz or 5.0 5 GHz radio channels. SonicPoint access points are capable of Wireless Intrusion Detection Services (WIDS), wireless firewalling, secure Layer 3 wireless roaming, IEE 802.11d multi-country roaming, and integrated Wireless Guest Services (WGS) to enforce password access for customers and other third-party guests. SonicPoint-Ni Dual-Band features internal antennas for discreet deployment; all SonicPoints are, wall or ceiling mountable and can be powered by ,802.3af Power over Ethernet (PoE) for easy deployment where electrical power is not readily available. SonicPoint-Ne models can also be powered directly through an AC adapter. SonicPoint-Ni and SonicPoint-Ne have dimmable LEDs and covers that can completely obscure logos and lights for environments that need discreet wireless coverage. With 3x3 Multiple-Input Multiple-Output (MIMO) technology, SonicPoints technologyutilizes multiple antennas to enhance throughput and reliability. Enables up to eight SSIDs for dedicated authentication and privacy settings while sharing the same physical infrastructure, providing logical segmentation of both secure wireless network traffic and customer access. By including 802.11 a/b/g/n, WPA2 and WPA, organizations are able to continue utilizing older 802.11 a/b/g devices while providing 802.11n capability, thus smoothing the transition to 802. Discrete wireless access point deployment features include light and logo covers, controllable LED (except power) and internal antennas (on SonicPoint-Ni models), ideal for hospital and medical office environments. Provides fair wireless bandwidth allocation to avoid inconsistent wireless performance due to disproportionate usage by a few wireless clients. More information (www.sonicwall.com)",,,IT@RK_Kevin,01-SSC-8575,,16,,39,4.0,http://community.spiceworks.com/topic/637867,20
Networking Forum,"SonicPoint-Ni wireless access points combine IEEE 802.11 a/b/g/n wireless connectivity, management and security enforcement with deep packet inspection to extend comprehensive security flexibly across wireless networks. Features include 40 MHz channels and packet aggregation to support data rates of up to 300 Mbps, on either 2.4 GHz or 5.0 5 GHz radio channels. SonicPoint access points are capable of Wireless Intrusion Detection Services (WIDS), wireless firewalling, secure Layer 3 wireless roaming, IEE 802.11d multi-country roaming, and integrated Wireless Guest Services (WGS) to enforce password access for customers and other third-party guests. SonicPoint-Ni Dual-Band features internal antennas for discreet deployment; all SonicPoints are, wall or ceiling mountable and can be powered by ,802.3af Power over Ethernet (PoE) for easy deployment where electrical power is not readily available. SonicPoint-Ne models can also be powered directly through an AC adapter. SonicPoint-Ni and SonicPoint-Ne have dimmable LEDs and covers that can completely obscure logos and lights for environments that need discreet wireless coverage. With 3x3 Multiple-Input Multiple-Output (MIMO) technology, SonicPoints technologyutilizes multiple antennas to enhance throughput and reliability. Enables up to eight SSIDs for dedicated authentication and privacy settings while sharing the same physical infrastructure, providing logical segmentation of both secure wireless network traffic and customer access. By including 802.11 a/b/g/n, WPA2 and WPA, organizations are able to continue utilizing older 802.11 a/b/g devices while providing 802.11n capability, thus smoothing the transition to 802. Discrete wireless access point deployment features include light and logo covers, controllable LED (except power) and internal antennas (on SonicPoint-Ni models), ideal for hospital and medical office environments. Provides fair wireless bandwidth allocation to avoid inconsistent wireless performance due to disproportionate usage by a few wireless clients. More information (www.sonicwall.com)",,,paullongden,01-SSC-8575,,16,,39,4.0,http://community.spiceworks.com/topic/614962,20
SonicWALL Forum,"SonicPoint-Ni wireless access points combine IEEE 802.11 a/b/g/n wireless connectivity, management and security enforcement with deep packet inspection to extend comprehensive security flexibly across wireless networks. Features include 40 MHz channels and packet aggregation to support data rates of up to 300 Mbps, on either 2.4 GHz or 5.0 5 GHz radio channels. SonicPoint access points are capable of Wireless Intrusion Detection Services (WIDS), wireless firewalling, secure Layer 3 wireless roaming, IEE 802.11d multi-country roaming, and integrated Wireless Guest Services (WGS) to enforce password access for customers and other third-party guests. SonicPoint-Ni Dual-Band features internal antennas for discreet deployment; all SonicPoints are, wall or ceiling mountable and can be powered by ,802.3af Power over Ethernet (PoE) for easy deployment where electrical power is not readily available. SonicPoint-Ne models can also be powered directly through an AC adapter. SonicPoint-Ni and SonicPoint-Ne have dimmable LEDs and covers that can completely obscure logos and lights for environments that need discreet wireless coverage. With 3x3 Multiple-Input Multiple-Output (MIMO) technology, SonicPoints technologyutilizes multiple antennas to enhance throughput and reliability. Enables up to eight SSIDs for dedicated authentication and privacy settings while sharing the same physical infrastructure, providing logical segmentation of both secure wireless network traffic and customer access. By including 802.11 a/b/g/n, WPA2 and WPA, organizations are able to continue utilizing older 802.11 a/b/g devices while providing 802.11n capability, thus smoothing the transition to 802. Discrete wireless access point deployment features include light and logo covers, controllable LED (except power) and internal antennas (on SonicPoint-Ni models), ideal for hospital and medical office environments. Provides fair wireless bandwidth allocation to avoid inconsistent wireless performance due to disproportionate usage by a few wireless clients. More information (www.sonicwall.com)",,,Mike_Choices,01-SSC-8575,,16,,39,4.0,http://community.spiceworks.com/topic/571986,20
SonicWALL Forum,"SonicPoint-Ni wireless access points combine IEEE 802.11 a/b/g/n wireless connectivity, management and security enforcement with deep packet inspection to extend comprehensive security flexibly across wireless networks. Features include 40 MHz channels and packet aggregation to support data rates of up to 300 Mbps, on either 2.4 GHz or 5.0 5 GHz radio channels. SonicPoint access points are capable of Wireless Intrusion Detection Services (WIDS), wireless firewalling, secure Layer 3 wireless roaming, IEE 802.11d multi-country roaming, and integrated Wireless Guest Services (WGS) to enforce password access for customers and other third-party guests. SonicPoint-Ni Dual-Band features internal antennas for discreet deployment; all SonicPoints are, wall or ceiling mountable and can be powered by ,802.3af Power over Ethernet (PoE) for easy deployment where electrical power is not readily available. SonicPoint-Ne models can also be powered directly through an AC adapter. SonicPoint-Ni and SonicPoint-Ne have dimmable LEDs and covers that can completely obscure logos and lights for environments that need discreet wireless coverage. With 3x3 Multiple-Input Multiple-Output (MIMO) technology, SonicPoints technologyutilizes multiple antennas to enhance throughput and reliability. Enables up to eight SSIDs for dedicated authentication and privacy settings while sharing the same physical infrastructure, providing logical segmentation of both secure wireless network traffic and customer access. By including 802.11 a/b/g/n, WPA2 and WPA, organizations are able to continue utilizing older 802.11 a/b/g devices while providing 802.11n capability, thus smoothing the transition to 802. Discrete wireless access point deployment features include light and logo covers, controllable LED (except power) and internal antennas (on SonicPoint-Ni models), ideal for hospital and medical office environments. Provides fair wireless bandwidth allocation to avoid inconsistent wireless performance due to disproportionate usage by a few wireless clients. More information (www.sonicwall.com)",,,BillFL,01-SSC-8575,,16,,39,4.0,http://community.spiceworks.com/topic/558313,20
Networking Forum,"SonicPoint-Ni wireless access points combine IEEE 802.11 a/b/g/n wireless connectivity, management and security enforcement with deep packet inspection to extend comprehensive security flexibly across wireless networks. Features include 40 MHz channels and packet aggregation to support data rates of up to 300 Mbps, on either 2.4 GHz or 5.0 5 GHz radio channels. SonicPoint access points are capable of Wireless Intrusion Detection Services (WIDS), wireless firewalling, secure Layer 3 wireless roaming, IEE 802.11d multi-country roaming, and integrated Wireless Guest Services (WGS) to enforce password access for customers and other third-party guests. SonicPoint-Ni Dual-Band features internal antennas for discreet deployment; all SonicPoints are, wall or ceiling mountable and can be powered by ,802.3af Power over Ethernet (PoE) for easy deployment where electrical power is not readily available. SonicPoint-Ne models can also be powered directly through an AC adapter. SonicPoint-Ni and SonicPoint-Ne have dimmable LEDs and covers that can completely obscure logos and lights for environments that need discreet wireless coverage. With 3x3 Multiple-Input Multiple-Output (MIMO) technology, SonicPoints technologyutilizes multiple antennas to enhance throughput and reliability. Enables up to eight SSIDs for dedicated authentication and privacy settings while sharing the same physical infrastructure, providing logical segmentation of both secure wireless network traffic and customer access. By including 802.11 a/b/g/n, WPA2 and WPA, organizations are able to continue utilizing older 802.11 a/b/g devices while providing 802.11n capability, thus smoothing the transition to 802. Discrete wireless access point deployment features include light and logo covers, controllable LED (except power) and internal antennas (on SonicPoint-Ni models), ideal for hospital and medical office environments. Provides fair wireless bandwidth allocation to avoid inconsistent wireless performance due to disproportionate usage by a few wireless clients. More information (www.sonicwall.com)",,,liz kowalsky,01-SSC-8575,,16,,39,4.0,http://community.spiceworks.com/topic/535694,20
Wireless Forum,"SonicPoint-Ni wireless access points combine IEEE 802.11 a/b/g/n wireless connectivity, management and security enforcement with deep packet inspection to extend comprehensive security flexibly across wireless networks. Features include 40 MHz channels and packet aggregation to support data rates of up to 300 Mbps, on either 2.4 GHz or 5.0 5 GHz radio channels. SonicPoint access points are capable of Wireless Intrusion Detection Services (WIDS), wireless firewalling, secure Layer 3 wireless roaming, IEE 802.11d multi-country roaming, and integrated Wireless Guest Services (WGS) to enforce password access for customers and other third-party guests. SonicPoint-Ni Dual-Band features internal antennas for discreet deployment; all SonicPoints are, wall or ceiling mountable and can be powered by ,802.3af Power over Ethernet (PoE) for easy deployment where electrical power is not readily available. SonicPoint-Ne models can also be powered directly through an AC adapter. SonicPoint-Ni and SonicPoint-Ne have dimmable LEDs and covers that can completely obscure logos and lights for environments that need discreet wireless coverage. With 3x3 Multiple-Input Multiple-Output (MIMO) technology, SonicPoints technologyutilizes multiple antennas to enhance throughput and reliability. Enables up to eight SSIDs for dedicated authentication and privacy settings while sharing the same physical infrastructure, providing logical segmentation of both secure wireless network traffic and customer access. By including 802.11 a/b/g/n, WPA2 and WPA, organizations are able to continue utilizing older 802.11 a/b/g devices while providing 802.11n capability, thus smoothing the transition to 802. Discrete wireless access point deployment features include light and logo covers, controllable LED (except power) and internal antennas (on SonicPoint-Ni models), ideal for hospital and medical office environments. Provides fair wireless bandwidth allocation to avoid inconsistent wireless performance due to disproportionate usage by a few wireless clients. More information (www.sonicwall.com)",,,Alexander.Hovis,01-SSC-8575,,16,,39,4.0,http://community.spiceworks.com/topic/524351,20
SonicWALL Forum,"SonicPoint-Ni wireless access points combine IEEE 802.11 a/b/g/n wireless connectivity, management and security enforcement with deep packet inspection to extend comprehensive security flexibly across wireless networks. Features include 40 MHz channels and packet aggregation to support data rates of up to 300 Mbps, on either 2.4 GHz or 5.0 5 GHz radio channels. SonicPoint access points are capable of Wireless Intrusion Detection Services (WIDS), wireless firewalling, secure Layer 3 wireless roaming, IEE 802.11d multi-country roaming, and integrated Wireless Guest Services (WGS) to enforce password access for customers and other third-party guests. SonicPoint-Ni Dual-Band features internal antennas for discreet deployment; all SonicPoints are, wall or ceiling mountable and can be powered by ,802.3af Power over Ethernet (PoE) for easy deployment where electrical power is not readily available. SonicPoint-Ne models can also be powered directly through an AC adapter. SonicPoint-Ni and SonicPoint-Ne have dimmable LEDs and covers that can completely obscure logos and lights for environments that need discreet wireless coverage. With 3x3 Multiple-Input Multiple-Output (MIMO) technology, SonicPoints technologyutilizes multiple antennas to enhance throughput and reliability. Enables up to eight SSIDs for dedicated authentication and privacy settings while sharing the same physical infrastructure, providing logical segmentation of both secure wireless network traffic and customer access. By including 802.11 a/b/g/n, WPA2 and WPA, organizations are able to continue utilizing older 802.11 a/b/g devices while providing 802.11n capability, thus smoothing the transition to 802. Discrete wireless access point deployment features include light and logo covers, controllable LED (except power) and internal antennas (on SonicPoint-Ni models), ideal for hospital and medical office environments. Provides fair wireless bandwidth allocation to avoid inconsistent wireless performance due to disproportionate usage by a few wireless clients. More information (www.sonicwall.com)",,,DalefrmBWI,01-SSC-8575,,16,,39,4.0,http://community.spiceworks.com/topic/519947,20
SonicWALL Forum,"SonicPoint-Ni wireless access points combine IEEE 802.11 a/b/g/n wireless connectivity, management and security enforcement with deep packet inspection to extend comprehensive security flexibly across wireless networks. Features include 40 MHz channels and packet aggregation to support data rates of up to 300 Mbps, on either 2.4 GHz or 5.0 5 GHz radio channels. SonicPoint access points are capable of Wireless Intrusion Detection Services (WIDS), wireless firewalling, secure Layer 3 wireless roaming, IEE 802.11d multi-country roaming, and integrated Wireless Guest Services (WGS) to enforce password access for customers and other third-party guests. SonicPoint-Ni Dual-Band features internal antennas for discreet deployment; all SonicPoints are, wall or ceiling mountable and can be powered by ,802.3af Power over Ethernet (PoE) for easy deployment where electrical power is not readily available. SonicPoint-Ne models can also be powered directly through an AC adapter. SonicPoint-Ni and SonicPoint-Ne have dimmable LEDs and covers that can completely obscure logos and lights for environments that need discreet wireless coverage. With 3x3 Multiple-Input Multiple-Output (MIMO) technology, SonicPoints technologyutilizes multiple antennas to enhance throughput and reliability. Enables up to eight SSIDs for dedicated authentication and privacy settings while sharing the same physical infrastructure, providing logical segmentation of both secure wireless network traffic and customer access. By including 802.11 a/b/g/n, WPA2 and WPA, organizations are able to continue utilizing older 802.11 a/b/g devices while providing 802.11n capability, thus smoothing the transition to 802. Discrete wireless access point deployment features include light and logo covers, controllable LED (except power) and internal antennas (on SonicPoint-Ni models), ideal for hospital and medical office environments. Provides fair wireless bandwidth allocation to avoid inconsistent wireless performance due to disproportionate usage by a few wireless clients. More information (www.sonicwall.com)",,,BrianC79,01-SSC-8575,,16,,39,4.0,http://community.spiceworks.com/topic/491371,20
Networking Forum,"SonicPoint-Ni wireless access points combine IEEE 802.11 a/b/g/n wireless connectivity, management and security enforcement with deep packet inspection to extend comprehensive security flexibly across wireless networks. Features include 40 MHz channels and packet aggregation to support data rates of up to 300 Mbps, on either 2.4 GHz or 5.0 5 GHz radio channels. SonicPoint access points are capable of Wireless Intrusion Detection Services (WIDS), wireless firewalling, secure Layer 3 wireless roaming, IEE 802.11d multi-country roaming, and integrated Wireless Guest Services (WGS) to enforce password access for customers and other third-party guests. SonicPoint-Ni Dual-Band features internal antennas for discreet deployment; all SonicPoints are, wall or ceiling mountable and can be powered by ,802.3af Power over Ethernet (PoE) for easy deployment where electrical power is not readily available. SonicPoint-Ne models can also be powered directly through an AC adapter. SonicPoint-Ni and SonicPoint-Ne have dimmable LEDs and covers that can completely obscure logos and lights for environments that need discreet wireless coverage. With 3x3 Multiple-Input Multiple-Output (MIMO) technology, SonicPoints technologyutilizes multiple antennas to enhance throughput and reliability. Enables up to eight SSIDs for dedicated authentication and privacy settings while sharing the same physical infrastructure, providing logical segmentation of both secure wireless network traffic and customer access. By including 802.11 a/b/g/n, WPA2 and WPA, organizations are able to continue utilizing older 802.11 a/b/g devices while providing 802.11n capability, thus smoothing the transition to 802. Discrete wireless access point deployment features include light and logo covers, controllable LED (except power) and internal antennas (on SonicPoint-Ni models), ideal for hospital and medical office environments. Provides fair wireless bandwidth allocation to avoid inconsistent wireless performance due to disproportionate usage by a few wireless clients. More information (www.sonicwall.com)",,,onerustycar,01-SSC-8575,,16,,39,4.0,http://community.spiceworks.com/topic/488535,20
Networking Forum,"SonicPoint-Ni wireless access points combine IEEE 802.11 a/b/g/n wireless connectivity, management and security enforcement with deep packet inspection to extend comprehensive security flexibly across wireless networks. Features include 40 MHz channels and packet aggregation to support data rates of up to 300 Mbps, on either 2.4 GHz or 5.0 5 GHz radio channels. SonicPoint access points are capable of Wireless Intrusion Detection Services (WIDS), wireless firewalling, secure Layer 3 wireless roaming, IEE 802.11d multi-country roaming, and integrated Wireless Guest Services (WGS) to enforce password access for customers and other third-party guests. SonicPoint-Ni Dual-Band features internal antennas for discreet deployment; all SonicPoints are, wall or ceiling mountable and can be powered by ,802.3af Power over Ethernet (PoE) for easy deployment where electrical power is not readily available. SonicPoint-Ne models can also be powered directly through an AC adapter. SonicPoint-Ni and SonicPoint-Ne have dimmable LEDs and covers that can completely obscure logos and lights for environments that need discreet wireless coverage. With 3x3 Multiple-Input Multiple-Output (MIMO) technology, SonicPoints technologyutilizes multiple antennas to enhance throughput and reliability. Enables up to eight SSIDs for dedicated authentication and privacy settings while sharing the same physical infrastructure, providing logical segmentation of both secure wireless network traffic and customer access. By including 802.11 a/b/g/n, WPA2 and WPA, organizations are able to continue utilizing older 802.11 a/b/g devices while providing 802.11n capability, thus smoothing the transition to 802. Discrete wireless access point deployment features include light and logo covers, controllable LED (except power) and internal antennas (on SonicPoint-Ni models), ideal for hospital and medical office environments. Provides fair wireless bandwidth allocation to avoid inconsistent wireless performance due to disproportionate usage by a few wireless clients. More information (www.sonicwall.com)",,,RowdyChildren,01-SSC-8575,,16,,39,4.0,http://community.spiceworks.com/topic/482226,20
,"High Performance Fast Ethernet Switch Ideal for resilient stacking, cost-effective wiring closet or desktop connectivity, and high-speed network backbone traffic aggregation. *48 10/100BASE-T Fast Ethernet ports *Additional 2 Copper and 2 Fiber Gigabit Ethernet ports *Enhanced security and management features More information (www.dell.com)",Tyler9771,We use the PowerConnect 3548P (POE version) for our VOIP network. The through put is good and they have been reliable in our network. They have been easy to configure with a solid GUI and good CLI. I would use them again or recommend them as a good solution for VOIP switches.,,608616838,"Jul 13, 2015",11,4.0,7,4.4444444444444444,,18
